pair_id,role,entity_poi,depth,pre_wd_count,mean_mw,mean_q_year,dominant_type,n_types
679,control,PJM||bloom 345 kv,1,0,5.0,2021.0,Solar,1
680,treated,PJM||beaverbrook 13 kv,1,0,2.0,,Solar,1
680,control,PJM||brunswick 26 kv,1,0,10.0,2016.0,Solar,1
681,treated,PJM||rogers road carson 500 kv,2,0,70.0,2021.0,Battery,1
681,control,PJM||fentress landstown 230 kv,2,0,200.0,2022.0,Battery,1
682,treated,PJM||kanawha river 138 kv,1,0,51.0,2019.0,Hydro,1
682,control,PJM||roanoke vinton 12 kv (niagara hydro),1,0,2.4,2018.0,Hydro,1
683,treated,PJM||van arsdell mercer industrial 69 kv,1,0,17.0,2023.0,Solar,1
683,control,PJM||blue bell canton central 138 kv,1,0,150.0,2020.0,Solar,1
684,treated,ISO-NE||irasburg st johnsbury 115 kv,1,0,40.0,2006.0,Wind,1
684,control,ISO-NE||115 kv west rutland substation,1,0,60.0,2006.0,Wind,1
685,treated,PJM||lemoyne 345 kv,1,0,250.0,2021.0,Battery,1
685,control,PJM||bowman 125 kv,1,0,20.0,2021.0,Battery,1
686,treated,PJM||barren county summer shade 161 kv,1,0,85.0,2018.0,Solar,1
686,control,PJM||black branch 345 kv,1,0,19.95,2020.0,Solar,1
687,treated,PJM||crewe 125 kv,1,0,8.0,2020.0,Solar,1
687,control,PJM||boalsburg centre hall 46 kv,1,0,20.0,2019.0,Solar,1
688,treated,CAISO||tesla bellota 230 kv line,1,0,168.699996948242,2004.0,Gas,1
688,control,CAISO||contra costa (230 kv),1,0,158.0,2005.0,Gas,1
689,treated,PJM||venango 345 kv,1,0,6.58,2023.0,Solar,1
689,control,PJM||bloomsburg columbia 69 kv ii,1,0,4.1,2021.0,Solar,1
690,treated,PJM||mansfield s troy 115 kv,1,0,0.5,2009.0,Wind,1
690,control,PJM||antioch,1,0,20.0,2009.0,Wind,1
691,treated,PSCo||comanche 230 kv substation,2,0,150.0,2017.0,Solar,1
691,control,PSCo||boone 230 kv substation,1,0,40.0,2017.0,Solar,1
692,treated,PJM||howell,1,0,17.0,2011.0,Solar,1
692,control,PJM||buckskin 12 kv,1,0,12.0,2010.0,Solar,1
693,treated,PJM||sullivan dequine 345 kv,3,0,107.66666666666667,2021.6666666666667,Solar,2
693,control,PJM||east leipsic richland 138 kv,3,0,116.0,2021.6666666666667,Solar,1
694,treated,PJM||frostburg 138 kv,2,0,49.0,2018.5,Wind,2
694,control,PJM||brokaw lanesville 345 kv,2,0,8.265,2020.0,Wind,1
695,treated,PJM||orrtanna 132 kv,1,0,3.0,2020.0,Solar,1
695,control,PJM||blue jacket kirby 138 kv v,1,0,120.0,2021.0,Solar,1
696,treated,CAISO||strout switching station 70 kv,1,0,20.0,2010.0,Solar,1
696,control,CAISO||camden junction lemoore tap 70 kv,1,0,20.0,2010.0,Solar,1
697,treated,PJM||powerton goodings grove 345 kv,1,0,300.0,2005.0,Wind,1
697,control,PJM||bayonne 26 kv,1,0,20.0,2010.0,Wind,1
698,treated,SOCO||branch springhill church 230 kv line,1,0,68.5,2023.0,Solar,1
698,control,SOCO||demopolis greensboro 115 kv line,1,0,80.0,2023.0,Solar,1
699,treated,PJM||rineyville 69 kv,1,0,40.0,2021.0,Solar,1
699,control,PJM||blue mound i,1,0,100.0,2023.0,Solar,1
700,treated,PJM||miller rec warrior ridge 46 kv,1,0,20.0,2020.0,Solar,1
700,control,PJM||bluegrass parkway tap woodlawn 69 kv,1,0,20.0,2021.0,Solar,1
701,treated,PJM||buxmont 69 kv,1,0,150.0,2018.0,Battery,1
701,control,PJM||bremo cartersville 230 kv ii,1,0,20.0,2021.0,Battery,1
702,treated,PJM||eldred frackville 230 kv,1,0,175.8,2017.0,Wind,1
702,control,PJM||beaver davis besse 345 kv i,1,0,297.66,2017.0,Wind,1
703,treated,PJM||bluff point 138 kv,1,0,120.0,2007.0,Wind,1
703,control,PJM||baker hardy 138 kv,1,0,50.0,2012.0,Wind,1
704,treated,ERCOT||59900 long draw 345 kv,1,0,360.0,2017.0,Solar,1
704,control,ERCOT||1141 holt 138 kv,1,0,200.0,2018.0,Solar,1
705,treated,PJM||weirwood eastville 69 kv,1,0,20.0,2013.0,Solar,1
705,control,PJM||andersontown road #4,1,0,1.5,2014.0,Solar,1
706,treated,PJM||layland 69 kv,1,0,35.5,2023.0,Solar,1
706,control,PJM||bluebell sancap tap 69 kv,1,0,61.0,2021.0,Solar,1
707,treated,SOCO||greene county north selma 230 kv line,2,0,49.86,2015.5,Solar,1
707,control,SOCO||jasper (pef) west homerville 115 kv line,2,0,20.0,2013.0,Solar,1
708,treated,ERCOT||6673 musquiz 138 kv,2,0,150.0,2021.5,Solar,2
708,control,ERCOT||6101 riley 345 kv,2,0,200.27,2019.0,Solar,2
709,treated,PJM||lee county,1,0,160.2,2009.0,Wind,1
709,control,PJM||berlin 23 kv,1,0,5.4,2005.0,Wind,1
710,treated,"ISO-NE||y 25 north, 69 kv line between searsburg and benni",1,0,30.0,2008.0,Wind,1
710,control,ISO-NE||ashburnham no 610 138 kv,1,0,12.0,2003.0,Wind,1
711,treated,PJM||baker 345 kv,1,0,20.0,2010.0,Gas,1
711,control,PJM||churchtown 230 kv 1,1,0,193.5,2010.0,Gas,1
712,treated,PJM||columbia 138 kv,1,0,149.4,2010.0,Wind,1
712,control,PJM||allen junction 138 kv,1,0,99.0,2010.0,Wind,1
713,treated,CAISO||ocean ranch substation 69 kv,1,0,105.0,2021.0,Battery,1
713,control,CAISO||bellota riverbank,1,0,153.7,2023.0,Battery,1
714,treated,ERCOT||44645 singleton 345 kv,1,0,301.41,2020.0,Battery,1
714,control,ERCOT||(#78575) lcra yorktown 138 kv,1,0,150.49,2023.0,Battery,1
715,treated,ERCOT||76003 big hill 345 kv,1,0,199.5,2010.0,Battery,1
715,control,ERCOT||138 kv (cehe substation) tap burke (42410) eagle nest (42430) ckt 02,1,0,120.0,2017.0,Battery,1
716,treated,PJM||dickerson 230 kv,1,0,234.0,2001.0,Gas,1
716,control,PJM||central city west 23 kv,1,0,9.0,2001.0,Gas,1
717,treated,ISO-NE||bigelow substation,1,0,65.0,2005.0,Wind,1
717,control,ISO-NE||bhe keene road 115 kv substation,1,0,27.7999992370605,2006.0,Wind,1
718,treated,PJM||crisfield 25 kv,1,0,6.0,2014.0,Battery,1
718,control,PJM||bismark 500 kv,1,0,32.0,2010.0,Battery,1
719,treated,PJM||southampton 13 kv,1,1,5.0,2010.0,Solar,1
719,control,PJM||broadway 345 kv,1,0,10.0,2010.0,Solar,1
720,treated,PJM||snake spring 115 kv,1,0,5.8,2023.0,Solar,1
720,control,PJM||bolivar 345 kv,1,0,19.3,2019.0,Solar,1
721,treated,PSCo||missile site substation 345 kv,7,0,370.0142857142858,2016.3333333333333,Wind,2
721,control,PSCo||comanche switching station,8,0,550.0,2017.25,Wind,2
722,treated,PJM||somerset 115 kv,1,0,33.0,2005.0,Wind,1
722,control,PJM||dixon mendota 34 kv,1,0,1.65,2004.0,Wind,1
723,treated,PSCo||comanche 230 kv,1,0,115.0,2023.0,Solar+Battery,1
723,control,PSCo||boone midway 230 kv line,1,0,374.0,2020.0,Solar+Battery,1
724,treated,CAISO||pastoria substation 230 kv,1,0,106.875,2016.0,Solar+Battery,1
724,control,CAISO||california flats switching station 230 kv,1,0,60.599998,2021.0,Solar+Battery,1
725,treated,PJM||madisonburg junction millheim 46 kv,1,0,19.9,2020.0,Solar,1
725,control,PJM||bolton bennsville 69 kv,1,0,9.2,2021.0,Solar,1
726,treated,PJM||conesville 138 kv,1,0,58.9,2021.0,Solar,1
726,control,PJM||bonney forge 23 kv,1,0,3.7,2021.0,Solar,1
727,treated,PJM||steel city,1,0,42.0,2007.0,Gas,1
727,control,PJM||bridgewater middlesex 230 kv,1,0,650.0,2008.0,Gas,1
728,treated,PJM||somerset 345 kv,1,0,3.75,2000.0,Other,1
728,control,PJM||freemansburg #1 12 kv,1,0,5.0,2012.0,Other,1
729,treated,PJM||potter harlan 69 kv,2,0,30.0,2020.5,Solar,1
729,control,PJM||columbia west bloomsburg 69 kv ii,2,0,22.5,2021.0,Solar,1
730,treated,PSCo||san luis valley substation,2,0,44.0,2014.0,Solar,1
730,control,PSCo||brick center 230 kv,1,0,75.0,2017.0,Solar,1
731,treated,ERCOT||tap 138 kv 32 robertson 64 milano,1,0,141.23,2022.0,Battery,1
731,control,ERCOT||(bus# 6951) eustace southeast 138 kv substation (owned by rayburn electric cooperative),1,0,207.82,2022.0,Battery,1
732,treated,PJM||marengo 34 kv,2,0,20.0,2016.5,Solar,2
732,control,PJM||crystal hill halifax 115 kv,2,0,32.35,2016.5,Solar,1
733,treated,PSCo||tundra switching station 345 kv,2,0,349.5,2021.0,Wind,2
733,control,PSCo||plainview substation,1,0,19.9,,Wind,1
734,treated,PJM||tyler 345 kv,1,0,20.0,2019.0,Solar,1
734,control,PJM||bear peak west providence llc,1,0,8.25,2021.0,Solar,1
735,treated,PJM||talbert 230 kv,1,0,225.0,2007.0,Gas,1
735,control,PJM||churchtown cumberland 230 kv,1,0,478.0,2007.0,Gas,1
736,treated,SOCO||athena union point primary 115 kv line,2,0,69.0,2020.5,Solar,2
736,control,SOCO||montgomery substation snowdoun 230 kv line,2,0,80.0,2021.0,Solar,2
737,treated,PJM||locust grove paytes 115 kv,2,0,39.5,2017.5,Solar,1
737,control,PJM||carson septa 500 kv,2,0,275.0,2019.0,Solar,1
738,treated,PJM||us silica unimin 69 kv,1,0,31.0,2020.0,Solar,1
738,control,PJM||bonnyman 69 kv,1,0,80.0,2020.0,Solar,1
739,treated,SOCO||bucks substation north brewton 230 kv line,2,0,190.0,2021.0,Solar,2
739,control,SOCO||patsiliga creek substation 230 kv bus,2,0,200.0,2020.5,Solar,2
740,treated,PJM||city of columbus,1,0,7.47,2006.0,Diesel,1
740,control,PJM||pine grove 69 kv,1,0,8.0,2005.0,Diesel,1
741,treated,SOCO||north americus north tifton 115 kv line,1,0,45.0,2017.0,Solar,1
741,control,SOCO||crist south crestview #1 115 kv line,1,0,74.9,2017.0,Solar,1
742,treated,PJM||greentown hummel creek 138 kv,1,0,200.0,2022.0,Solar+Battery,1
742,control,PJM||bakers pond dp 115 kv,1,0,60.0,2020.0,Solar+Battery,1
743,treated,"ISO-NE||nep transmission line: 345 kv line 359, approximately 1055 miles from west farnum and 1081 miles from kent county substations",1,0,414.63198852539,2024.0,Battery,1
743,control,"ISO-NE||115 kv line #1640 between devon 2 & wallingford substations, approximately 215 circuit miles from wallingford substation",1,0,325.700012207031,2023.0,Battery,1
744,treated,PJM||timblin 345 kv,1,0,15.75,2019.0,Gas,1
744,control,PJM||belmont flint run 500 kv,1,0,2100.0,2021.0,Gas,1
745,treated,PJM||dixon mcgirr,1,0,25.0,2019.0,Battery,1
745,control,PJM||cambria nug 115 kv,1,0,20.0,2019.0,Battery,1
746,treated,PJM||germantown 132 kv,1,0,3.0,2020.0,Solar,1
746,control,PJM||booth 1247,1,0,4.99,2021.0,Solar,1
747,treated,CAISO||midway tupman rio bravo renfro 115 kv,1,0,55.9,2019.0,Solar+Battery,1
747,control,CAISO||cayetano 230 kv,1,0,101.4,2017.0,Solar+Battery,1
748,treated,PJM||normandy 138 kv,1,0,225.0,2005.0,Wind,1
748,control,PJM||belleville/new holland logan 46 kv,1,0,46.0,2013.0,Wind,1
749,treated,"ERCOT||tap 345 kv 76002 bakersfield 76005 schneemandr, ~ 11 mi e of bakersfield",2,0,190.0,2016.0,Solar,1
749,control,ERCOT||76009 twin buttes 345 kv,2,0,197.70499999999998,2017.5,Solar,1
750,treated,PJM||wilcox paper city 46 kv,1,0,20.0,2020.0,Solar,1
750,control,PJM||bowmans mill scott 69 kv,1,0,35.0,2019.0,Solar,1
751,treated,PJM||lawrenceville 345 kv,1,0,11.0,2006.0,Other,1
751,control,PJM||blackhawk,1,0,6.4,2006.0,Other,1
752,treated,PJM||morgantown 69 kv,1,0,500.0,1999.0,Battery,1
752,control,PJM||bloom 138 kv,1,0,20.0,2010.0,Battery,1
753,treated,PJM||chase city 115 kv,1,0,49.9,2016.0,Solar,1
753,control,PJM||brunswick wake 500 kv,1,0,675.0,2017.0,Solar,1
754,treated,SOCO||scooter substation 230 kv bus,1,0,160.0,2024.0,Solar+Battery,1
754,control,SOCO||cuthbert primary dawson primary 115 kv line,1,0,100.0,2023.0,Solar+Battery,1
755,treated,PJM||van buren delaware 138 kv,1,0,110.0,2020.0,Solar+Battery,1
755,control,PJM||benton scott 69 kv ii,1,0,20.0,2021.0,Solar+Battery,1
756,treated,ERCOT||tap 345 kv 79501 ogallala 79502 windmill,2,0,201.6,2013.0,Wind,1
756,control,ERCOT||61001 jim treece 345 kv,2,0,151.0,2017.5,Wind,1
757,treated,PJM||stewartsville captive plastics 345 kv,1,0,17.0,2010.0,Solar,1
757,control,PJM||brookside cloverdale 138 kv,1,0,100.0,2011.0,Solar,1
758,treated,PJM||mottville 138 kv,1,0,36.0,2023.0,Solar,1
758,control,PJM||boykins murphy 115 kv,1,0,62.5,2020.0,Solar,1
759,treated,PJM||birdsboro 132 kv,1,0,6.5,2001.0,Gas,1
759,control,PJM||cardiff,1,0,300.0,2004.0,Gas,1
760,treated,PJM||massey 25 kv,1,0,6.0,2014.0,Solar,1
760,control,PJM||aydlett 345 kv,1,0,15.0,2016.0,Solar,1
761,treated,PJM||corwin elk 138 kv,2,0,90.0,2021.0,Solar+Battery,1
761,control,PJM||salem woodstown 69 kv,2,0,35.5,2020.0,Solar+Battery,1
762,treated,PJM||orrtanna 115 kv,1,0,15.0,2020.0,Battery,1
762,control,PJM||bristers 230 kv,1,0,100.0,2021.0,Battery,1
763,treated,PJM||carson suffolk 500 kv,3,0,491.68666666666667,2019.3333333333333,Battery,2
763,control,PJM||poland road runway dp 230 kv,3,0,56.666666666666664,2020.0,Battery,2
764,treated,"ISO-NE||eversource 345 kv line 3361, approximately 32 miles from sherman road and 76 miles from blackstone",1,0,204.817993164062,2024.0,Battery,1
764,control,"ISO-NE||115 kv line 1070 between ft hill farms and stockhouse substations, interconnected by a new three breaker ring bus approximately 25 miles from ft hill farms substation",1,0,93.1999969482422,2022.0,Battery,1
765,treated,PJM||rawlings clover 500 kv,5,0,106.0,2021.2,Solar,2
765,control,PJM||mclean 345 kv,5,0,130.0,2019.4,Solar,3
766,treated,PJM||louisa south anna 230 kv,3,0,50.0,2017.3333333333333,Solar,1
766,control,PJM||losantville 345 kv,3,0,100.0,2016.3333333333333,Solar,1
767,treated,PJM||mackeys 230 kv,2,0,70.0,2015.0,Solar,1
767,control,PJM||clubhouse freeman 115 kv,2,0,40.0,2016.0,Solar,1
768,treated,PJM||ahoskie 345 kv,1,0,5.0,2016.0,Solar,1
768,control,PJM||banister 345 kv,1,0,20.0,2018.0,Solar,1
769,treated,PJM||chesapeake 230 kv,1,0,967.6,2018.0,Gas,1
769,control,PJM||byron wayne 345 kv #1,1,0,575.0,2015.0,Gas,1
770,treated,PJM||circleville 138 kv,3,0,84.06666666666666,2020.6666666666667,Solar,2
770,control,PJM||eldean 138 kv,3,0,91.83999999999999,2021.0,Solar,2
771,treated,ERCOT||tap 138 kv 8906 north alamo 8354 weslaco switching station,1,0,201.08,2023.0,Battery,1
771,control,ERCOT||(bus: 39015) north alvin tnmp 138 kv,1,0,207.0,2023.0,Battery,1
772,treated,SOCO||eufaula fort mitchell 115 kv line,1,0,80.0,2016.0,Solar,1
772,control,SOCO||crist south crestview #2 115 kv line,1,0,74.9,2018.0,Solar,1
773,treated,SOCO||douglas kettle creek primary 230 kv line,1,0,120.0,2022.0,Solar,1
773,control,SOCO||ala river news print lowman (powersouth) 230 kv line,1,0,80.0,2022.0,Solar,1
774,treated,PJM||eugene 345 kv,4,0,183.75,2021.0,Solar+Battery,2
774,control,PJM||dumont greentown 765 kv,4,0,200.0,2021.0,Solar+Battery,3
775,treated,PJM||great adventure 345 kv,1,0,20.0,2014.0,Battery,1
775,control,PJM||bengies 240v,1,0,0.005,2015.0,Battery,1
776,treated,PJM||makahoy 138 kv,1,0,120.0,2017.0,Solar,1
776,control,PJM||bonney forge 23 kv ii,1,0,5.0,2021.0,Solar,1
777,treated,SOCO||statesboro primary vidalia 230 kv line,1,0,80.0,2017.0,Solar,1
777,control,SOCO||bynum jackson shoals 46 kv line,1,0,59.5,2016.0,Solar,1
778,treated,PJM||spotsylvania 500 kv,1,0,485.0,2016.0,Solar,1
778,control,PJM||bernville 69 kv,1,0,15.0,2018.0,Solar,1
779,treated,SOCO||blakely primary george dam 115 kv line,1,0,80.0,2013.0,Solar,1
779,control,SOCO||dawson primary south columbus 115 kv line,1,0,56.0,2016.0,Solar,1
780,treated,PJM||light foot 345 kv,1,0,19.9,2018.0,Battery,1
780,control,PJM||carll's corner 69 kv,1,0,20.0,2019.0,Battery,1
781,treated,PJM||wempletown 345 kv,1,0,224.0,2021.0,Solar,1
781,control,PJM||bowman's mill 69 kv,1,0,13.0,2021.0,Solar,1
782,treated,PJM||sutton dam,1,0,12.0,2008.0,Hydro,1
782,control,PJM||belknap 25 kv,1,0,6.0,2008.0,Hydro,1
783,treated,PJM||marysville flatlick 765 kv,1,0,1277.0,2016.0,Solar,1
783,control,PJM||buckingham 345 kv,1,0,19.8,2016.0,Solar,1
784,treated,PJM||wagner 115 kv,1,0,115.0,2021.0,Battery,1
784,control,PJM||bristers 115 kv,1,0,200.0,2022.0,Battery,1
785,treated,PJM||hurley 69 kv,3,0,50.083333333333336,2021.6666666666667,Solar,2
785,control,PJM||elk 138 kv,3,0,71.5,2019.0,Solar,2
786,treated,SOCO||gordon milledgeville (white) 115 kv line,1,0,183.0,2023.0,Solar,1
786,control,SOCO||branch eatonton primary #2 230 kv line,1,0,200.0,2023.0,Solar,1
787,treated,PJM||kendall,1,0,10.0,2015.0,Gas,1
787,control,PJM||bay shore fostoria central 345 kv & bayshore monroe 345 kv,1,0,799.0,2012.0,Gas,1
788,treated,PJM||sowers 138 kv,1,0,100.0,2020.0,Solar,1
788,control,PJM||bowman's mill scott 69 kv ii,1,0,8.0,2021.0,Solar,1
789,treated,ISO-NE||345 kv nea bellingham substation,1,0,1.39300000667572,,Gas,1
789,control,ISO-NE||cl&p 23 kv feeders from tunnel and mystic substati,1,0,13.1999998092651,2008.0,Gas,1
790,treated,PJM||hay road 230 kv,1,0,291.0,2011.0,Gas,1
790,control,PJM||bear garden 230 kv,1,0,32.2,2015.0,Gas,1
791,treated,CAISO||contra costa substation 230 kv switchyard,1,0,100.0,2008.0,Gas,1
791,control,CAISO||contra costa power plant 230 kv substation,1,0,590.0,2004.0,Gas,1
792,treated,PJM||hillsboro millbrook 138 kv,1,0,115.0,2017.0,Solar,1
792,control,PJM||buckingham 35 kv,1,0,20.0,2017.0,Solar,1
793,treated,CAISO||windhub substation 500 kv,1,0,778.5456,2019.0,Solar+Battery,1
793,control,CAISO||brighton bellota 230 kv,1,0,361.74,2019.0,Solar+Battery,1
794,treated,PJM||metropolitan court 345 kv,1,0,52.0,2010.0,Other,1
794,control,PJM||blue ridge landfill,1,0,4.8,2010.0,Other,1
795,treated,PSCo||comanche 345 kv substation,1,0,575.0,2017.0,Solar,1
795,control,PSCo||grand junction montrose 345 kv line,1,0,50.0,2017.0,Solar,1
796,treated,PJM||west boyertown 132 kv,1,0,3.0,2020.0,Solar,1
796,control,PJM||bowman's mill tap scott 69 kv iii,1,0,2.8,2021.0,Solar,1
797,treated,PJM||warren 345 kv,1,0,20.0,2019.0,Solar+Battery,1
797,control,PJM||bakers pond 115 kv,1,0,100.0,2021.0,Solar+Battery,1
798,treated,PJM||potter 46 kv,1,0,35.0,2019.0,Gas,1
798,control,PJM||calumet 138 kv,1,0,296.0,2020.0,Gas,1
799,treated,CAISO||lamont substation 115 kv,2,0,89.394271,2021.0,Battery,2
799,control,CAISO||borden 230 kv,2,0,203.4495,2021.0,Battery,2
800,treated,PJM||ivor oak ridge 115 kv,1,0,85.0,2017.0,Solar,1
800,control,PJM||boydton dp kerr dam 115 kv,1,0,80.0,2018.0,Solar,1
801,treated,ISO-NE||115 kv rise substation,1,0,66.0,2010.0,Gas,1
801,control,ISO-NE||cl&p baldwin 115 kv substations,1,0,95.6999969482422,2007.0,Gas,1
802,treated,PJM||quinton township,3,0,15.0,2010.0,Solar,1
802,control,PJM||crosswicks 13 kv,2,0,8.15,2010.0,Solar,1
803,treated,PJM||kearny 138 kv,3,0,189.0,2008.0,Gas,1
803,control,PJM||peach bottom,2,0,173.0,2007.5,Gas,1
804,treated,PJM||normandy,1,0,212.0,2005.0,Solar,1
804,control,PJM||avery 138 kv,1,0,100.0,2018.0,Solar,1
805,treated,PJM||east towanda grover 230 kv,1,0,100.5,2019.0,Gas,1
805,control,PJM||chalk point 230 kv,1,0,670.2,2021.0,Gas,1
806,treated,PJM||hunlock creek,1,0,500.0,2000.0,Coal,1
806,control,PJM||beverly 345 kv,1,0,20.0,2007.0,Coal,1
807,treated,PJM||wurno claytor lake 138 kv,1,0,77.0,2023.0,Wind,1
807,control,PJM||baker 138 kv ii,1,0,29.84,2023.0,Wind,1
808,treated,ERCOT||79501 ogallala 345 kv,3,0,334.1666666666667,2011.0,Wind,1
808,control,ERCOT||8574 pomelo 345 kv,2,0,236.9,2017.0,Wind,1
809,treated,PJM||clover rawlings 500 kv,3,0,266.6666666666667,2019.6666666666667,Solar,1
809,control,PJM||fostoria central 138 kv,3,0,94.06666666666666,2020.0,Solar,1
810,treated,PJM||southwest lima 345 kv,1,0,250.0,2015.0,Solar,1
810,control,PJM||broadwell solar,1,0,80.0,2016.0,Solar,1
811,treated,PJM||cohansey road,1,0,16.0,2010.0,Solar,1
811,control,PJM||burlington 13 kv,1,0,5.0,2010.0,Solar,1
812,treated,PJM||sandwich plano 138 kv,3,0,97.39999999999999,2019.3333333333333,Battery,2
812,control,PJM||northeast cp crane 115 kv,3,0,191.66666666666666,2022.3333333333333,Battery,1
813,treated,PJM||waterman 34 kv,1,0,20.0,2015.0,Battery,1
813,control,PJM||byllesby 69 kv,1,0,4.0,2018.0,Battery,1
814,treated,ERCOT||navy kickapoo switch (navykss1_8 #1472),1,0,90.29,2023.0,Other,1
814,control,ERCOT||138 kv 8914 coffee port,1,0,201.1,2022.0,Other,1
815,treated,CAISO||antelope substation 220 kv bus,2,0,150.0,2010.5,Solar,2
815,control,CAISO||borrego substation 69 kv bus,2,0,37.5,2011.0,Solar,1
816,treated,PJM||sayreville 230 kv,1,0,765.0,1998.0,Gas,1
816,control,PJM||dickerson,1,0,398.0,1999.0,Gas,1
817,treated,PJM||mark center 69 kv,3,0,48.23333333333333,2018.0,Battery,2
817,control,PJM||elderberry dumont 345 kv,2,0,195.0,2018.0,Battery,2
818,treated,PJM||levittown 13 kv,1,0,2.0,2010.0,Solar,1
818,control,PJM||camden 69 kv,1,0,20.0,2010.0,Solar,1
819,treated,PJM||price 69 kv,2,0,17.7,2020.5,Solar,1
819,control,PJM||crego road 138 kv,2,0,95.0,2020.0,Solar,1
820,treated,PJM||piney timblin 115 kv,1,0,36.0,2022.0,Solar,1
820,control,PJM||braidwood east frankfort 345 kv,1,0,300.0,2020.0,Solar,1
821,treated,PJM||nelson lee county,1,0,200.0,2019.0,Battery,1
821,control,PJM||buckhorn 138 kv,1,0,80.0,2021.0,Battery,1
822,treated,CAISO||los esteros substation 115 kv,1,0,300.0,2020.0,Battery,1
822,control,CAISO||border salt creek 69 kv line,1,0,82.6,2020.0,Battery,1
823,treated,PJM||stryker ridgeville 138 kv,1,0,148.0,2020.0,Solar,1
823,control,PJM||boyers dp 25 kv,1,0,5.0,2020.0,Solar,1
824,treated,PJM||pontiac midpoint 345 kv,1,0,300.0,2022.0,Solar,1
824,control,PJM||branchron keisters 25 kv,1,0,14.0,2022.0,Solar,1
825,treated,PJM||katydid road 345 kv,2,0,50.0,2020.0,Battery,1
825,control,PJM||grassfield 345 kv,2,0,20.0,2018.0,Battery,2
826,treated,PJM||cookstown fort dix 345 kv,1,0,7.0,2010.0,Solar,1
826,control,PJM||carlisle pike 23 kv,1,0,5.3,2010.0,Solar,1
827,treated,PJM||gosport 115 kv,2,0,25.0,2006.0,Other,1
827,control,PJM||bellefonte n proctorville 138 kv,2,0,92.5,2004.0,Other,1
828,treated,CAISO||devers substation 230 kv,1,0,405.85,2016.0,Battery,1
828,control,CAISO||chino substation 230 kv bus,1,0,500.0,2018.0,Battery,1
829,treated,CAISO||colorado river substation 500 kv,1,0,500.0,2007.0,Solar+Battery,1
829,control,CAISO||colorado river delaney 500 kv,1,0,450.0,2017.0,Solar+Battery,1
830,treated,PJM||showalter 345 kv,1,0,18.4,2015.0,Solar,1
830,control,PJM||baker pont ivor 115 kv,1,0,85.0,2018.0,Solar,1
831,treated,PJM||tmi 500 kv,1,0,765.0,1999.0,Gas,1
831,control,PJM||dickerson 120 mw,1,0,120.0,1997.0,Gas,1
832,treated,ERCOT||6834 enloe switching 138 kv,1,0,102.5,2020.0,Other,1
832,control,ERCOT||1730 krum 345 kv,1,0,103.8,2020.0,Other,1
833,treated,CAISO||rector substation 230 kv,2,0,206.55,2021.0,Battery,1
833,control,CAISO||contra costa pp 230 kv,2,0,282.084,2021.0,Battery,1
834,treated,CAISO||chicarita substation 138 kv,1,0,101.9,2021.0,Battery,1
834,control,CAISO||coburn basic energy 60 kv line,1,0,124.3,2021.0,Battery,1
835,treated,SOCO||blakely webb 115 kv line,1,0,46.0,2017.0,Solar,1
835,control,SOCO||dirt road achord road 115 kv line,1,0,68.5,2017.0,Solar,1
836,treated,ERCOT||tap 345 kv 68090 sam switching 3405 tradinghouse,1,0,250.0,2018.0,Solar,1
836,control,ERCOT||1281 amoco midland tap 69 kv,1,0,150.0,2015.0,Solar,1
837,treated,PJM||ft martin kammer 500 kv,1,0,100.0,2006.0,Coal,1
837,control,PJM||harrison 500 kv,1,0,500.0,2001.0,Coal,1
838,treated,PJM||sedge hill person 230 kv,1,0,142.0,2022.0,Solar,1
838,control,PJM||bradford north 345 kv,1,0,3.0,2021.0,Solar,1
839,treated,PJM||chestnut 345 kv,1,0,92.4,2021.0,Solar,1
839,control,PJM||branchton 1247 kv,1,0,10.0,2021.0,Solar,1
840,treated,PJM||atlanta 69 kv ii,1,0,49.9,2016.0,Solar,1
840,control,PJM||bremo bluff 345 kv,1,0,15.975,2021.0,Solar,1
841,treated,PJM||cumberland 230 kv,1,0,230.0,2016.0,Solar,1
841,control,PJM||bristers sowego 115 kv,1,0,80.0,2020.0,Solar,1
842,treated,PJM||clover 230 kv,1,0,150.0,2021.0,Coal,1
842,control,PJM||gavin #2 765 kv,1,0,11.0,2018.0,Coal,1
843,treated,PJM||kings creek 69 kv,1,0,100.0,2006.0,Other,1
843,control,PJM||belmon 125 kv,1,0,4.0,2012.0,Other,1
844,treated,PJM||gloucester 26 kv,1,0,8.5,2010.0,Solar,1
844,control,PJM||buena 12 kv,1,0,18.0,2010.0,Solar,1
845,treated,CAISO||rio dell substation 60 kv,1,0,50.0,2007.0,Other,1
845,control,CAISO||cascade cottonwood 115 kv,1,0,27.15,2010.0,Other,1
846,treated,CAISO||etiwanda 230 kv substation,1,0,527.0,2005.0,Gas,1
846,control,CAISO||between cottonwood and vaca dixon,1,0,715.0,2005.0,Gas,1
847,treated,PJM||essex 264 kv,1,0,3.0,2011.0,Gas,1
847,control,PJM||barberton star 138 kv,1,0,268.0,2011.0,Gas,1
848,treated,PJM||marysville tangy 345 kv,1,0,250.0,2020.0,Battery,1
848,control,PJM||buffalo 115 kv,1,0,130.0,2022.0,Battery,1
849,treated,CAISO||pastoria substation,1,0,157.0,2004.0,Gas,1
849,control,CAISO||500 kv line to midpoint switching station,1,0,700.0,2007.0,Gas,1
